url,label,url_length,num_dots,num_hyphens,num_at,num_digits,num_params,num_slashes,num_question,num_percent,num_special,domain_length,path_length,has_https,has_http,has_suspicious_kw
http://pcavto.ru/forum/index.php?app=forums&module=forums&section=markasread&marktype=all&k=880ea6a14ea49e853634fbdc5015a024,malicious,124,2,0,0,21,5,4,1,0,10,9,16,0,1,0
http://chelurao.ru/index.php?option=com_content&view=article&id=4&Itemid=5&lang=ru,malicious,82,2,0,0,2,5,3,1,0,11,11,10,0,1,0
chasebanklogon-com2.xyz,malicious,23,1,1,0,1,0,0,0,0,0,0,23,0,0,1
http://halalreturns.com/index.php?option=com_content&view=section&layout=blog&id=5&Itemid=54&format=feed&type=rss,malicious,113,2,0,0,3,7,3,1,0,15,16,10,0,1,0
sheekstudio.co,malicious,14,1,0,0,0,0,0,0,0,0,0,14,0,0,0
http://webcamsocial.com/index.php?option=com_community&view=search&task=field&FIELD_STATE=chto?&Itemid=44,malicious,105,2,0,0,2,5,3,2,0,13,16,10,0,1,0
http://portal.dddgaming.com/docs/rules/15027/cn/game_cn.html?amluMjAxNQ%3D%3D,malicious,77,3,0,0,7,0,7,1,2,2,20,33,0,1,0
avalonnw.com,malicious,12,1,0,0,0,0,0,0,0,0,0,12,0,0,0
http://www.tlcllc.com/home/7-ron-potter-blog/66-logical-decisions.html,malicious,70,3,5,0,3,0,5,0,0,0,14,49,0,1,0
http://sls.org.cn/Pages/Article.aspx?lm=010903&pg=0,malicious,51,3,0,0,7,2,4,1,0,4,10,19,0,1,0
http://www.bellasposa.ro/sejeal.jpg,malicious,35,3,0,0,0,0,3,0,0,0,17,11,0,1,0
http://www.goecklingerhausbraeu.de/bilder/category/7/asSlideshow.html,malicious,69,3,0,0,1,0,6,0,0,0,27,35,0,1,0
http://www.autoursdurock.info/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=02&Itemid=0,malicious,113,4,0,0,9,6,3,1,0,13,22,10,0,1,0
http://corps-et-ame-anglet.com/index.php?option=com_content&view=article&id=51&Itemid=56&vsig51_0=0,malicious,99,2,3,0,8,5,3,1,0,12,23,10,0,1,0
http://www.easy-process.de/de/eigenes-wissensmanagement.html,malicious,60,3,2,0,0,0,4,0,0,0,19,34,0,1,0
http://www.prefina.it/component/mailto/index.html?tmpl=component&link=08f193c13bf07d7de037caa20445945b1726e8cd,malicious,110,3,0,0,26,2,5,1,0,4,14,28,0,1,0
http://www.eternalimages.com.au/index.php?option=com_phocagallery&view=category&id=115:daniel-a-maxine&Itemid=54,malicious,112,4,2,0,5,4,3,1,0,9,24,10,0,1,0
http://www.ondrejov.cz/krizove-oddeleni,malicious,39,2,1,0,0,0,3,0,0,0,15,17,0,1,0
brahmamugurtham.com,malicious,19,1,0,0,0,0,0,0,0,0,0,19,0,0,0
http://winkerdecoracion.com/sejeal.jpg,malicious,38,2,0,0,0,0,3,0,0,0,20,11,0,1,0
http://myimmobilier.com/index.php?%2Ffiscalite-de-limmobilier-par-un-resident-marocain.html,malicious,91,3,6,0,1,0,3,1,1,1,16,10,0,1,0
http://sls.org.cn/Pages/Detail.aspx?id=4085,malicious,43,3,0,0,4,1,4,1,0,2,10,18,0,1,0
http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,malicious,92,3,0,0,26,1,5,0,0,2,15,26,0,1,0
http://can-ami.com/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code14/security/,malicious,109,4,3,0,24,0,8,0,0,0,11,91,0,1,1
http://9779.info/%E5%85%AD%E4%B8%80%E5%BF%AB%E4%B9%90%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious,81,1,0,0,26,0,4,0,21,0,9,65,0,1,0
http://rendeck.com/index.php/nl/component/fabrik/view/form/10/2418,malicious,66,2,0,0,6,0,10,0,0,0,11,48,0,1,0
library.ooo,malicious,11,1,0,0,0,0,0,0,0,0,0,11,0,0,0
http://newsnetwork24.com/images/index.php,malicious,41,2,0,0,2,0,4,0,0,0,17,17,0,1,0
http://australasiansocceracademy.com.au/soccer/index.php?option=com_user&view=register&lang=en,malicious,94,3,0,0,0,3,4,1,0,7,32,17,0,1,0
http://www.unfallhilfe-bayern.de/index.php/polizei-rufen,malicious,56,3,2,0,0,0,4,0,0,0,25,24,0,1,0
http://www.apnpsolutions.com/frenchclick/frenchclicks/,malicious,54,2,0,0,0,0,5,0,0,0,21,26,0,1,0
http://www.merlvic.com.au/index.php?option=com_locator&view=location&layout=default&id=5796&Itemid=9,malicious,100,4,0,0,5,5,3,1,0,11,18,10,0,1,0
http://www.wijstaanvoordewijk.nl/home/87-scoren-voor-gezondheid-van-start-in-het-goffertstadion.html,malicious,100,3,8,0,2,0,4,0,0,0,25,68,0,1,0
http://radio-erbar.de/cms/index.html,malicious,36,2,1,0,0,0,4,0,0,0,14,15,0,1,0
http://neues-atelierhaus-panzerhalle.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL25ldWVzLWF0ZWxpZXJoYXVzLXBhbnplcmhhbGxlLmRlL2xpbmtzLmh0bWw=,malicious,156,2,2,0,6,3,5,1,0,5,32,28,0,1,0
http://www.tiendagnulinux.com.ar/calcomanias-en-vinilo?page=shop.browse&category_id=57,malicious,86,4,2,0,2,2,3,1,0,5,25,22,0,1,0
http://radiouyuyuy.com/nuestros-locutores,malicious,41,1,1,0,0,0,3,0,0,0,15,19,0,1,0
http://hoaphatelectric.com/san-pham/thiet-bi-dien-dan-dung,malicious,58,1,5,0,0,0,4,0,0,0,19,32,0,1,0
http://guianaturologia.com.br/blog/item/32-incontinรชncia-urinรกria-em-homens.html,malicious,82,3,4,0,2,0,5,0,0,0,22,53,0,1,0
http://www.enderliag.ch/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5lbmRlcmxpYWcuY2gva29udGFrdC5odG1s,malicious,120,3,0,0,9,2,5,1,0,4,16,28,0,1,0
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/2.html,malicious,69,2,0,0,22,0,4,0,15,0,9,53,0,1,0
http://www.beckundbrauchle.de/index.php?option=com_content&view=article&id=51:swrverw&catid=3&Itemid=11,malicious,103,3,0,0,5,5,3,1,0,11,22,10,0,1,0
http://www.albondon.org/index.php/the-news/noticias-de-albondon/51-pena-de-seis-meses-de-carcel-por-incendiar-monte-bajo-con-una-quema-de-rastrojos,malicious,147,3,18,0,2,0,6,0,0,0,16,124,0,1,0
http://www.axelschweizer.de/links/2-links-zu-befreundeten-websites/32-eva-sandschneider.html,malicious,92,3,6,0,3,0,5,0,0,0,20,65,0,1,0
http://jcmt.nl/nl/diensten/10-reisbegeleiding,malicious,45,1,1,0,2,0,5,0,0,0,7,31,0,1,0
http://www.elenadatri.com/2008-2009.html,malicious,40,3,1,0,8,0,3,0,0,0,18,15,0,1,0
http://www.chleb.info.pl/component/search/index.html?searchword=ziemniakami&ordering=&searchphrase=all,malicious,102,4,0,0,0,3,5,1,0,6,17,28,0,1,0
buja.org.il/wp-content/themes/chagim/library/images/plates/bot.exe,malicious,66,3,1,0,0,0,7,0,0,0,0,66,0,0,0
http://www.kingsmillshotel.com/brave,malicious,36,2,0,0,0,0,3,0,0,0,23,6,0,1,0
http://online.citicard.com.emg7adgubf.agencja-em.pl/doctorsincanton.com/wp-css/online.php,malicious,89,7,2,0,1,0,5,0,0,0,44,38,0,1,0
http://www.wijstaanvoordewijk.nl/uitloggen.html,malicious,47,3,0,0,0,0,3,0,0,0,25,15,0,1,0
2sm9qki8hgyizog8uoj1.maherstcottage.com.au,malicious,42,3,0,0,5,0,0,0,0,0,0,42,0,0,0
gourmandgarden.com,malicious,18,1,0,0,0,0,0,0,0,0,0,18,0,0,0
http://nailcenter.fr/index.php?option=com_content&view=article&id=20&Itemid=40,malicious,78,2,0,0,4,4,3,1,0,9,13,10,0,1,0
http://maycanton.vn/index.php?option=com_products&view=categories&id=4&Itemid=17,malicious,80,2,0,0,3,4,3,1,0,9,12,10,0,1,0
http://pscatm.com/index.php?option=com_contact&view=category&catid=60&Itemid=76,malicious,79,2,0,0,4,4,3,1,0,9,10,10,0,1,0
clancyrealestate.net,malicious,20,1,0,0,0,0,0,0,0,0,0,20,0,0,0
http://www.ilovespeedbumps.com/realistic-programs-in-toronto-colocation-data-centers-across-the-uk/,malicious,99,2,9,0,0,0,4,0,0,0,23,69,0,1,0
http://9779.info/%E6%8A%98%E7%BA%B8%E5%B8%86%E8%88%B9%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious,81,1,0,0,28,0,4,0,21,0,9,65,0,1,0
http://www.reqntpvw.com/Public/softs/everything/2.0.6.7/all/SSFK_V2.0.6.7.exe,malicious,77,9,0,0,8,0,8,0,0,1,16,54,0,1,0
http://www.centroarmengol.com/index.php/imagen/consejos-de-belleza/107-ya-llega-la-navidad,malicious,90,3,6,0,3,0,6,0,0,0,22,61,0,1,0
http://www.feilonline.com/index.php/ordination?tmpl=component&print=1&page=,malicious,75,3,0,0,1,3,4,1,0,6,18,21,0,1,0
wellsfargo.com-information-verify.verificationportal.be,malicious,55,3,2,0,0,0,0,0,0,0,0,55,0,0,1
http://9779.info/%E7%AE%80%E5%8D%95%E7%9A%84%E7%B2%BD%E5%AD%90%E7%94%BB%E6%B3%95/,malicious,81,1,0,0,27,0,4,0,21,0,9,65,0,1,0
http://payspalau.mail15.su/AEFFTWSAQ89O3WQX0AJCKHZ1D831CMN4GZVSE5RBFH1J.htm,malicious,75,3,0,0,13,0,3,0,0,0,19,49,0,1,0
http://www.perthshire-caravans.co.uk/stock-list/caravans/new/541-bailey-orion-440-4,malicious,83,3,6,0,7,0,6,0,0,0,29,47,0,1,0
http://www.sibolgakota.go.id/index.php/pemerintahan/eksekutif/dinas.html,malicious,72,5,0,0,0,0,6,0,0,0,21,44,0,1,0
http://www.faceaffair.com.au/index.php?option=com_content&view=article&id=13&Itemid=26,malicious,86,4,0,0,4,4,3,1,0,9,21,10,0,1,0
http://socostura.com.br/produtos/item/2-movel-4-gavetas-/3-movel-4-gavetas-mogno.html,malicious,85,3,8,0,4,0,6,0,0,0,16,62,0,1,0
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malicious,71,4,0,0,3,0,7,0,0,1,19,45,0,1,0
http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&year=2012&month=12&day=19&Itemid=56,malicious,110,3,0,0,10,6,3,1,0,13,18,10,0,1,0
http://www.connexion3.gr/el/news/29-neo-site-3aim,malicious,49,2,3,0,4,0,5,0,0,0,17,25,0,1,0
proguyllserv.godaddysites.com,malicious,29,2,0,0,0,0,0,0,0,0,0,29,0,0,0
wordcash.pw,malicious,11,1,0,0,0,0,0,0,0,0,0,11,0,0,0
net-server1.com,malicious,15,1,1,0,1,0,0,0,0,0,0,15,0,0,0
http://www.zbjlqm.com/diy/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,malicious,102,6,1,0,2,2,12,2,0,6,14,5,0,1,1
http://khangvietdn.com/index.php?option=com_content&view=article&id=3&Itemid=18&lang=vi,malicious,87,2,0,0,3,5,3,1,0,11,15,10,0,1,0
http://www.cramarvets.co.uk/index.php?option=com_content&view=article&id=59&Itemid=54,malicious,85,4,0,0,4,4,3,1,0,9,20,10,0,1,0
http://www.rentmedia.com.ua/arenda-oborudovanija/multimedijnye-proektory-i-jekrany/katalog/73-jekran-612x462.html,malicious,113,4,6,0,8,0,6,0,0,0,20,86,0,1,0
http://www.e-solare.ro/index.html?vsig58_0=14,malicious,45,3,1,0,5,1,3,1,0,3,15,11,0,1,0
http://moustoir-ac.fr/origine-du-nom-de-la-commune.html,malicious,55,2,6,0,0,0,3,0,0,0,14,34,0,1,0
http://www.sikobv.nl/nl/route.html,malicious,34,3,0,0,0,0,4,0,0,0,13,14,0,1,0
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E8%9D%B4%E8%9D%B6/,malicious,90,1,0,0,29,0,4,0,24,0,9,74,0,1,0
g-dent.ru,malicious,9,1,1,0,0,0,0,0,0,0,0,9,0,0,0
http://www.rsccaritas.ie/our-focus-areas,malicious,40,2,2,0,0,0,3,0,0,0,17,16,0,1,0
http://thecheekofher.com/news/302-megaphonic-ep-review,malicious,54,1,3,0,3,0,4,0,0,0,17,30,0,1,0
http://codep34.fr/index.php?option=com_content&view=article&id=46&Itemid=67,malicious,75,2,0,0,6,4,3,1,0,9,10,10,0,1,0
quentumabintl.com,malicious,17,1,0,0,0,0,0,0,0,0,0,17,0,0,0
besteasystore.com,malicious,17,1,0,0,0,0,0,0,0,0,0,17,0,0,0
http://www.masrealestate.it/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5tYXNyZWFsZXN0YXRlLml0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTUlM0Fwcm9nZXR0YXppb25lJkl0,malicious,200,3,0,0,23,3,3,1,0,7,20,10,0,1,0
http://www.thc-hanau.de/index.php/component/jevents/day.listevents/2013/01/21/-,malicious,79,4,2,0,8,0,10,0,0,0,16,56,0,1,0
rikvipcode.club,malicious,15,1,0,0,0,0,0,0,0,0,0,15,0,0,0
http://liegen-sitzen.de/angebote/schlafen,malicious,41,1,1,0,0,0,4,0,0,0,16,18,0,1,0
http://www.bcm-shop.de/home.html?page=shop.browse&category_id=108,malicious,65,4,1,0,3,2,3,1,0,5,15,10,0,1,0
http://www.uklady.walery.com.pl/index.php/component/user/reset,malicious,62,5,0,0,0,0,6,0,0,0,24,31,0,1,0
http://ttlr.com/testimonials.html,malicious,33,2,0,0,0,0,3,0,0,0,8,18,0,1,0
uk-apple-update.godsrestorationministries.org,malicious,45,2,2,0,0,0,0,0,0,0,0,45,0,0,1
http://www.teknocommerce.com/index.php?option=com_virtuemart&page=shop.browse&category_id=372&Itemid=53,malicious,103,4,0,0,5,4,3,1,0,10,21,10,0,1,0
http://dualphone.cz/dualphone-3088-fotogalerie/4-dualphone-3088-fotogalerie/detail/55-10010?tmpl=component,malicious,106,1,6,0,16,1,6,1,0,2,12,72,0,1,0
http://www.0068555.com/cl/tpl/commonFile/css/jquery-ui/sunny/jquery-ui-1.8.21.custom.css?v=ver31.32,malicious,99,7,3,0,15,1,9,1,0,2,15,66,0,1,0
http://www.tsilomitros.gr/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy50c2lsb21pdHJvcy5nci9jb21wb25lbnQvYXV0b3N0YW5kLz9mdW5jPWRldGFpbCZpZD0xNTI=,malicious,162,3,0,0,21,3,5,1,0,5,18,28,0,1,0
http://www.scandia-rasvereniging.nl/nl/scandia/9-betalingsinformatie.html,malicious,73,3,2,0,1,0,5,0,0,0,28,38,0,1,0
http://www.naturkost-odense.dk/nonfood,malicious,38,2,1,0,0,0,3,0,0,0,23,8,0,1,0
http://eurotravel.com.br/index.html,malicious,35,3,0,0,0,0,3,0,0,0,17,11,0,1,0
http://www.ets-audio.de/download/view.download/3/17.html,malicious,56,4,1,0,3,0,6,0,0,0,16,33,0,1,0
http://www.e-solare.ro/index.php?page=shop.product_details&category_id=152&flypage=flypage.tpl&product_id=963&option=com_virtuemart&Itemid=45,malicious,141,5,1,0,8,6,3,1,0,16,15,10,0,1,0
http://www.prosenior.ch/index.php?option=com_content&view=article&id=183&Itemid=60,malicious,82,3,0,0,5,4,3,1,0,9,16,10,0,1,0
http://www.dedrijfstang.nl/index.php/showdagen,malicious,46,3,0,0,0,0,4,0,0,0,19,20,0,1,0
jiteenengineering.com,malicious,21,1,0,0,0,0,0,0,0,0,0,21,0,0,0
alpinista.szczecin.pl,malicious,21,2,0,0,0,0,0,0,0,0,0,21,0,0,0
http://www.autoretro.it/abarth/AB25.htm,malicious,39,3,0,0,2,0,4,0,0,0,16,16,0,1,0
http://9779.info/%E6%9C%89%E5%85%B3%E6%8A%A4%E7%90%86%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malicious,90,1,0,0,33,0,4,0,24,0,9,74,0,1,0
http://www.belmontbaptistchurch.com/welcome-members/print,malicious,57,2,1,0,0,0,4,0,0,0,28,22,0,1,0
http://www.textilexpres.com/TE/index.php?option=com_content&view=category&id=911&Itemid=66&limitstart=10,malicious,104,3,0,0,7,5,4,1,0,11,20,13,0,1,0
http://www.atvmir.ru/company/news/4-news/37-atvall,malicious,50,2,2,0,3,0,6,0,0,0,13,30,0,1,0
http://www.mgth.fi/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5tZ3RoLmZpL2V0dXNpdnUtcnlobWFlbi1hcnRpa2tlbGl0LzM2LXV1dGlzZXQtYWphbmtvaHRhaXN0YS8xMjUtbWd0aC1qYS1tYXJ0aW4tbm9sYW4teWh0Z,malicious,200,3,0,0,22,2,5,1,0,4,11,28,0,1,0
http://www.fonatsch.at/index.php/stahlmaste/gerade-maste/zylindisch-abgesetzt-flutlicht-stahl.html?tmpl=component&print=1&page=,malicious,127,4,4,0,1,3,6,1,0,6,15,76,0,1,0
http://www.aquamarinadivingtenerife.com/en/news/100-news.html,malicious,61,3,1,0,3,0,5,0,0,0,32,22,0,1,0
http://www.rendeck.nl/index.php/nl/wie-zijn-wij/ons-bedrijf,malicious,59,3,3,0,0,0,6,0,0,0,14,38,0,1,0
root.rampupelectrical.com.au,malicious,28,3,0,0,0,0,0,0,0,0,0,28,0,0,0
http://norwestcooling.com/applications.html?tmpl=component&print=1&page=,malicious,72,2,0,0,1,3,3,1,0,6,18,18,0,1,0
http://www.magicmarcproductions.com/photos/blood-on-the-tracks-live-2011.html,malicious,77,3,5,0,4,0,4,0,0,0,28,42,0,1,0
http://financialaidtips.com/index.html,malicious,38,2,0,0,0,0,3,0,0,0,20,11,0,1,0
http://www.ifsqc.com/index.php?option=com_content&view=article&id=106&Itemid=107,malicious,80,3,0,0,6,4,3,1,0,9,13,10,0,1,0
http://acp-atlanta.org/en/acp-news.html,malicious,39,2,2,0,0,0,4,0,0,0,15,17,0,1,0
owaportal.anafabrin.com.br,malicious,26,3,0,0,0,0,0,0,0,0,0,26,0,0,0
http://www.zuzatravel.pl/component/k2/itemlist/tag/mazury.html,malicious,62,3,0,0,1,0,7,0,0,0,17,38,0,1,0
http://www.beriva.lt/index.html?di=akcijos&Z=1&iid=677688,malicious,57,3,0,0,7,3,3,1,0,6,13,11,0,1,0
mek-onesystem.co.tz,malicious,19,2,1,0,0,0,0,0,0,0,0,19,0,0,0
http://www.motechsolutions.co.uk/workstations-pcs-and-laptops.html,malicious,66,4,3,0,0,0,3,0,0,0,25,34,0,1,0
http://www.ocalicbysluzyc.pl/index.php?option=com_content&view=article&id=50&Itemid=40,malicious,86,3,0,0,4,4,3,1,0,9,21,10,0,1,0
http://mcimst.at/component/mailto/index.html?tmpl=component&link=aHR0cDovL21jaW1zdC5hdC9uZXdzLzYtYWxsZ2VtZWluLzEwOS13b3Jrc2hvcC16dS1zZWdlbGZsdWctdW5kLWVsZWt0cm9zZWdlbGZsdWcuaHRtbA==,malicious,181,2,0,0,17,4,5,1,0,6,9,28,0,1,0
"http://torontochieftains.com/component/option,com_jevents/Itemid,29/catids,34/day,16/evid,36/month,03/task,icalrepeat.detail/title,indoor-training/uid,4ea224ad79844c90de9e72bbf34bfc05/year,2013/index.",malicious,200,3,1,0,32,0,14,0,0,1,21,172,0,1,0
http://www.nicolatessari.it/index.php/it/home?tmpl=component&print=1&page=,malicious,74,3,0,0,1,3,5,1,0,6,20,18,0,1,0
http://www.zruby.sk/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy56cnVieS5zay9pbmRleC5waHAva2F0YWxvZy16cnVib3YtbWFpbm1lbnUtNzIvNTg4LXpydWItYy0xMg==,malicious,174,4,0,0,16,4,6,1,0,6,12,38,0,1,0
http://die-hauensteins.com/Skifahren2003/Zauchensee/album/index.html,malicious,68,2,1,0,4,0,6,0,0,0,19,42,0,1,0
http://www.acranes.com/index.php?option=com_user&view=reset,malicious,59,3,0,0,0,2,3,1,0,5,15,10,0,1,0
http://www.duplexindustrial.com.au/bacchus-static.html,malicious,54,4,1,0,0,0,3,0,0,0,27,20,0,1,0
security-hsbc.co.uk,malicious,19,2,1,0,0,0,0,0,0,0,0,19,0,0,0
amritaraichand.com,malicious,18,1,0,0,0,0,0,0,0,0,0,18,0,0,0
http://www.rigsolutions.nl/index.html,malicious,37,3,0,0,0,0,3,0,0,0,19,11,0,1,0
http://www.knaul-beyer.de/index.php?option=com_content&view=article&id=47&Itemid=2,malicious,82,3,1,0,3,4,3,1,0,9,18,10,0,1,0
http://resitalmuzik.net/index.html,malicious,34,2,0,0,0,0,3,0,0,0,16,11,0,1,0
http://euromonolit.com/jobs-sales,malicious,33,1,1,0,0,0,3,0,0,0,15,11,0,1,0
http://www.yzsyedu.com/detail.aspx?typeid=25,malicious,44,3,0,0,2,1,3,1,0,2,15,12,0,1,0
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malicious,71,4,0,0,3,0,7,0,0,1,19,45,0,1,0
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/226.html,malicious,67,2,0,0,11,0,6,0,0,0,13,47,0,1,0
http://www.estetango.com/eventi-ferrara/details/48-serata-di-beneficenza.html,malicious,77,3,4,0,2,0,5,0,0,0,17,53,0,1,0
http://9779.info/%E4%BA%B2%E5%AD%90%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,malicious,72,1,0,0,18,0,4,0,18,0,9,56,0,1,0
http://945wg.com/news/index.html?564.html,malicious,41,3,0,0,6,0,4,1,0,1,9,16,0,1,0
http://djamarildocastro.com.br/index.php?option=com_prayercenter&task=newreq&Itemid=73,malicious,86,3,0,0,2,3,3,1,0,7,23,10,0,1,0
http://www.symedin.com/a.htm,malicious,28,3,0,0,0,0,3,0,0,0,15,6,0,1,0
http://siaco.it/competenze/ambiente/45-contributi-certificazioni.html,malicious,69,2,2,0,2,0,5,0,0,0,8,54,0,1,0
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E5%89%AA%E8%B4%B4%E7%94%BB/,malicious,72,1,0,0,20,0,4,0,18,0,9,56,0,1,0
http://comies.nl/index.php/15-mei-gratis-proefles-nlp?el_mcal_month=4&el_mcal_year=2013,malicious,87,2,4,0,7,2,4,1,0,8,9,37,0,1,0
secure.bzwbk.szybkie-platnosci.pl,malicious,33,3,1,0,0,0,0,0,0,0,0,33,0,0,1
http://www.ggs-muehleip-betreuung.de/index.php?option=com_content&view=article&id=50&Itemid=57,malicious,94,3,2,0,4,4,3,1,0,9,29,10,0,1,0
http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&year=2012&month=12&day=12&Itemid=56,malicious,110,3,0,0,10,6,3,1,0,13,18,10,0,1,0
http://www.eurofrutticolasud.it/en/the-farm.html?tmpl=component&print=1&page=,malicious,77,3,1,0,1,3,4,1,0,6,24,17,0,1,0
kpzwkrozpc.ivertiipolska.com.pl,malicious,31,3,0,0,0,0,0,0,0,0,0,31,0,0,0
meumimo.net.br,malicious,14,2,0,0,0,0,0,0,0,0,0,14,0,0,0
speakershack.co.uk,malicious,18,2,0,0,0,0,0,0,0,0,0,18,0,0,0
http://www.bukitesveiki.lt/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5idWtpdGVzdmVpa2kubHQvbGFpZHVhcmNoeXZhcy8yOTItc2F1bC1hcHNhdWdhLW51by11bHRyYXZpb2xldGluaS1zcGluZHVsaQ==,malicious,191,3,0,0,15,4,5,1,0,6,19,28,0,1,0
http://www.paulbattams.com.au/index.php?view=detail&id=69&option=com_joomgallery&Itemid=17,malicious,90,4,0,0,4,4,3,1,0,9,22,10,0,1,0
http://aciai.com.br/index.php?option=com_content&view=article&id=47&Itemid=37&fontstyle=f-smaller,malicious,97,3,1,0,4,5,3,1,0,11,12,10,0,1,0
http://www.vmsdoorsolutions.nl/latest-news/53-mets-2009.html,malicious,60,3,3,0,6,0,4,0,0,0,23,30,0,1,0
http://www.videostudio.hu/altalanos/partijatekok-tesztje.html,malicious,61,3,1,0,0,0,4,0,0,0,18,36,0,1,0
http://img169.ph.126.net/KZGbkXjfn9lecsNb_cGGoA==/2171297970347871520.jpg,malicious,73,4,0,0,26,2,4,0,0,3,17,49,0,1,0
draft.deliverygo.com.br,malicious,23,3,0,0,0,0,0,0,0,0,0,23,0,0,0
http://my.greatty.com/wp-includes/pomo/tjeneste/Secure.htm,malicious,58,3,1,0,0,0,6,0,0,0,14,37,0,1,1
http://amarooblondes.com/why-blondes/50-peter-and-joy-beacham-baby-beef-producer-pinjarrah-wa,malicious,93,1,10,0,2,0,4,0,0,0,17,69,0,1,0
http://online.citi.com.lyuw10ukncihjetewuqicy4chjcmbp.bucspray.gr/slow/online.php,malicious,81,6,0,0,3,0,4,0,0,0,58,16,0,1,0
http://www.masseyfergusonsocialclub.co.uk/index.php?option=com_events&task=view_day&year=2013&month=02&day=26&Itemid=75,malicious,119,4,0,0,10,6,3,1,0,14,34,10,0,1,0
http://www.thegreenscene.info/compare-us?tmpl=component&print=1&page=,malicious,69,2,1,0,1,3,3,1,0,6,22,11,0,1,0
http://www.ganyuan.net/newsshow.asp?id=9,malicious,40,3,0,0,1,1,3,1,0,2,15,13,0,1,0
http://www.szovetseg.eu/feladatok.php?name=Palyazatok,malicious,53,3,0,0,0,1,3,1,0,2,16,14,0,1,0
http://seucadastrop.h19.ru/SuaConta/index.html,malicious,46,3,0,0,2,0,4,0,0,0,19,20,0,1,0
http://www.casasyapartamentosvacacionalesenmargarita.com/index.php,malicious,66,3,0,0,0,0,3,0,0,0,49,10,0,1,0
http://www.ggs-muehleip-betreuung.de/index.php?option=com_content&view=article&id=57&Itemid=59,malicious,94,3,2,0,4,4,3,1,0,9,29,10,0,1,0
http://www.interrail.it/interrail_news/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5pbnRlcnJhaWwuaXQvaW50ZXJyYWlsX25ld3MvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9N,malicious,200,3,0,0,20,3,4,1,0,8,16,25,0,1,0
jwellersonlinshop.xyz,malicious,21,1,0,0,0,0,0,0,0,0,0,21,0,0,0
http://copremon.com.br/component/mailto/index.html?tmpl=component&link=aHR0cDovL2NvcHJlbW9uLmNvbS5ici9maXF1ZS1wb3ItZGVudHJvLzQ5Mi1jb29wZXJhdGl2YXMtZGUtY3JlZGl0by1kZXZlbS10cmlwbGljYXItYS1wYXJ0aWNpcGFjY,malicious,200,3,0,0,20,2,5,1,0,4,15,28,0,1,0
http://samukylmala.com/netti/index.php?option=com_content&view=article&id=101:25032012-rotax-challenge-genk-belgia&catid=1:latest-news&Itemid=50,malicious,144,2,5,0,14,5,4,1,0,11,15,16,0,1,0
http://www.decaturanimaler.com/component/contact/13-management/5-will-draper-dvm.html,malicious,85,3,4,0,3,0,6,0,0,0,23,55,0,1,0
http://cintasmetricas.com/index.html,malicious,36,2,0,0,0,0,3,0,0,0,18,11,0,1,0
http://www.ant-u.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5hbnQtdS5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NTAlM0EyMDEwLTA1LTMxLTE0LTM3LTEyJmNhdGlkPTI,malicious,200,3,1,0,22,3,3,1,0,7,13,10,0,1,0
http://9779.info/%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%A4%A7%E5%9B%BE/,malicious,90,1,0,0,31,0,4,0,24,0,9,74,0,1,0
